Day,target,mean_sent,STOCH_slowk,STOCH_slowd,MACD,MACD_hist,CCI_5,CCI_10,CCI_21,CCI_50,MOM_5,MOM_10,MOM_21,RSI_5,RSI_10,RSI_21,RSI_50
2017-04-14,0.0,0.00980241926851075,43.1473510441948,65.8763627072071,25.114255430093408,7.17289523826323,-91.3963714443527,-17.427215536675497,61.656500942683586,29.78703866063386,-20.32995600000004,34.29003899999998,230.02001899999993,47.41031027379445,56.04178646893138,54.359361077479086,54.59265141104331
2017-04-15,1.0,0.010967848045033918,25.83785985171447,45.352417306170544,24.11199210595305,4.936505531298298,-54.82526504049826,-43.651868556107104,59.79765698962623,31.953324463817527,-14.609985000000052,47.73999099999992,199.74102799999991,51.744765680667456,57.234417031937724,54.794502850654624,54.77199464464658
2017-04-16,1.0,0.012937227608656421,34.97077258339312,34.65199449310086,23.883181295233953,3.7661557764633606,-4.68672889384724,-15.891851020452691,62.3322876856461,36.534899426291815,-22.070068999999876,0.2598870000001625,216.21496500000012,60.30225753174269,59.771825894614125,55.721959238938645,55.150202032744
2017-04-17,1.0,0.008573897141658189,53.06219495915904,37.956942464755606,24.306847693727832,3.3518577399657907,131.33080041933155,26.132968556939446,65.64570047092631,41.494482877311164,-6.459961000000021,17.010009999999966,148.14001400000006,67.81377952751059,62.382706291485576,56.70390203185296,55.549519985582705
2017-04-18,1.0,0.009672865387799061,72.61025300224271,53.54774018159835,25.778531878373997,3.858833539689563,150.70699788591034,143.44705878132515,88.60460949156632,59.70019959347466,42.39001499999995,35.720092999999906,164.52001999999993,76.72585385631615,66.31530524880016,58.27678968702325,56.193838141595656
2017-04-19,0.0,0.010426513647895088,83.90836336689826,69.86027044276672,26.527702485964483,3.6864033178240376,89.86228060503993,113.2039020992896,90.16988655703818,61.2194162492971,42.75,22.42004399999996,170.320068,74.71642619746028,65.72210879481347,58.10456873668307,56.129328424339555
2017-04-20,1.0,0.010865355198161435,86.25875800873082,80.92579145929066,28.31126027269829,4.3759688836462765,107.2540030900845,140.80977264956576,119.76678427032692,75.216793758406,56.55993600000011,41.949951000000056,202.6499020000001,82.51171342146463,69.80792997701445,59.80288566953593,56.818070495638636
2017-04-21,0.0,0.011326132153462402,80.49502865244455,83.55405000935794,28.82520886033626,3.9119339770273953,78.69380600354891,106.31435136737083,121.58893191855286,74.40540342071199,39.110107999999855,17.04003899999998,150.26000999999997,72.11378794817935,66.51222054182549,58.86548168851215,56.47955989307554
2017-04-22,1.0,0.012227338314795121,78.67049899140203,81.80809521752587,29.669973994692782,3.805359289107134,55.224179748585044,88.20337847360057,122.51338394531383,76.62465778914857,37.799927000000025,31.339966000000004,151.20996100000002,77.07581006918568,68.76378139813811,59.77520921645889,56.840108361384765
2017-04-23,0.0,0.01103852751097991,54.02019106891897,71.06190623758859,28.039291704006928,1.739741598737023,-60.981182791769264,42.77180443734773,88.35314323720318,67.90785669476699,-4.4600829999999405,37.92993200000001,105.03991700000006,49.27740302915597,57.8102832101959,56.450490894981634,55.64700247015666
2017-04-24,1.0,0.011173005374468373,62.627359786324156,65.10601661554846,29.867573661970937,2.8544188453608257,157.71494454185333,110.76554344700057,138.45890679843438,89.90214846695247,39.85998500000005,82.60998500000005,106.33996500000012,71.66569558608452,67.79911993877303,60.49420505662968,57.25177220483647
2017-04-25,1.0,0.011074726996465747,67.9697083696907,61.539086408311356,32.18331808303128,4.136130613136935,144.08599229317736,167.6860555833358,182.86455523347482,113.20510672188409,36.410033999999996,92.9699700000001,132.23999000000003,76.33092056427319,70.56533890399585,61.82386374553111,57.80825644020544
2017-04-26,1.0,0.008964121599388473,93.30236908648844,74.63314574750119,34.87453030941151,5.4618742716137305,113.39396961881472,184.11937349410965,210.309389831455,129.59383000878893,59.029907000000094,98.14001499999995,156.29992700000003,80.4252832235386,73.16817754970351,63.14746393505172,58.370252438843615
2017-04-27,1.0,0.00911243096456624,93.29533670179383,84.85580471932441,39.50924801031465,8.077273578013497,113.16475603489162,171.6957517466889,227.88171139544727,146.96186418502612,86.02001900000005,123.81994600000007,135.04992600000014,87.02224149818637,78.20288092829907,66.05274347232789,59.65925184875769
2017-04-28,0.0,0.010587039246638815,90.3346553114067,92.31078703322976,42.590474151930266,8.926799775703287,91.68913683682167,130.86693399664713,198.32051753688575,146.54093095272344,109.27001900000005,104.8099360000001,139.57995600000004,85.78962274496695,77.65072407428106,65.86678666944017,59.59503208951658
2017-04-29,1.0,0.009267689050881165,91.4869266149286,91.70563954270982,44.94277313864404,9.023279009933653,80.59397308471799,113.31519746036886,178.53085354482835,145.54131887799298,71.64001499999995,111.5,145.84008799999992,86.78367360938014,78.37152034590952,66.2900955353976,59.78269011636377
2017-04-30,1.0,0.010354878794458225,92.04604403013973,91.28920865215845,48.35562344289383,9.948903451346752,114.8757554454338,109.04518961812171,168.38306954789726,150.417621460868,82.40002499999991,118.81005899999991,160.02001999999993,90.7564400674166,81.61055724446425,68.31789181833155,60.698192726385216
2017-05-01,1.0,0.010448724338643085,93.33053175091506,92.28783413199456,56.35844466197409,14.361379736341611,164.06320533858812,161.42485693712436,210.2790885632711,193.12439694219617,140.52001999999993,199.54992700000003,234.469971,95.51534700001972,87.48958198903262,73.11380692037768,63.11768761480413
2017-05-02,1.0,0.011727339578754749,93.3501696622348,92.9089151477633,64.47668174630235,17.983693456535896,115.14871300920038,173.26252599570148,210.88780320045984,217.2362750362138,135.089966,221.10998500000005,247.8099360000001,96.4759193860174,89.1256580658002,74.80965567537771,64.07357432352521
2017-05-03,1.0,0.01230296298634821,92.85600332346773,93.17890157887263,73.07545391497774,21.265972500169035,98.54870753478936,148.51087964645367,194.9849314695779,225.69440691862624,173.60998599999994,282.880005,289.719971,97.32947981766716,90.73314886140508,76.65535723699148,65.17309703783278
2017-05-04,1.0,0.012090001163052115,87.54950688992339,91.25189329187542,82.77517674895421,24.772556267316403,119.63870689914938,149.0744205385939,208.2280032599043,257.4373800843529,215.88000499999998,287.52001999999993,368.39001499999995,98.07393049825646,92.33945461294994,78.74312250496286,66.50835779472715
2017-05-05,1.0,0.01147394511903869,83.68665268369006,88.03072096569383,90.84970799780831,26.277670012936397,96.72144587486376,127.26095206160663,186.53280509883328,248.51718824907334,207.5599360000001,289.959961,387.9099120000001,98.29583497465683,92.85377588381543,79.46374741060454,66.99093051865586
2017-05-06,1.0,0.011059941206389503,77.72624540512088,82.98746832624488,98.0032692668783,26.744985025605118,64.86311625323077,99.64278408944708,156.82172684416904,225.83704874866072,157.20007299999997,297.7200929999999,406.280029,98.56688234100844,93.49141919734343,80.38089153471742,67.6162283231192
2017-05-07,1.0,0.009875116743157327,81.63644914354047,81.01644907745056,103.91977584216829,26.12919328071608,81.1757101979669,92.7836785155196,141.36015286225484,218.21427619727496,143.89001499999995,278.97998099999995,413.77001999999993,98.75650580022979,93.95137890806389,81.0620427955101,68.08934473428833
2017-05-08,1.0,0.011976463666188663,89.37011894175868,82.9109378301401,117.47328189583232,31.746159467504086,166.6666666666665,130.4251296370955,163.1476682394955,247.59837855358953,233.26000999999997,406.8699959999999,529.439942,99.42682735670112,96.11077257295345,84.94321808076292,71.13235467115501
2017-05-09,1.0,0.010389582257690664,87.24277333447134,86.08311380659025,129.3069038023118,34.86382509918687,123.21798421586051,157.5051371520499,173.3017179567779,261.87590484061786,217.6899410000001,433.5699460000001,543.6899410000001,99.51024257764509,96.465189097661,85.71993786179041,71.82532607604229
2017-05-10,1.0,0.01218916801920291,86.09933619801821,87.5707428247495,139.63903761733332,36.156767131366706,78.3860059124377,128.88471759155533,147.44671391195257,232.3926111297718,231.68005399999993,439.23999000000003,576.839966,99.58514529527473,96.78797781203097,86.44845855817356,72.49403400272246
2017-05-11,1.0,0.010904726280655405,83.40863748412896,85.58358233887293,151.04387806366253,38.04928606215674,91.30918086329176,123.33684568420827,149.9962121517901,232.65123349181434,269.7698970000001,426.9699700000001,619.48999,99.69712198293729,97.31485631444946,87.72053668121339,73.72467910459419
2017-05-12,0.0,0.008440886765750858,73.98610266000817,81.16469211405187,148.33993744396435,28.276276353966836,-3.286747782867962,65.67055094943794,109.76373745612256,187.36008612036613,127.53002900000001,271.42004399999996,502.1899410000001,59.24627331003648,71.09397785598857,73.13381758918369,67.48960359591892
